id,group,aritfact
1253,org.zalando,logbook-spring-boot-starter
1254,org.telegram,telegrambotsextensions
1255,com.override,dto
1256,com.opentable.components,otj-pg-embedded
1257,org.telegram,telegrambots-meta
1258,org.springframework.cloud,spring-cloud-starter-sleuth
1259,com.github.Tinkoff.invest-api-java-sdk,java-sdk-core
1260,org.eclipse.emfcloud,org.eclipse.emfcloud.checkstyle
1261,org.apache.logging.log4j,log4j-web
1262,com.google.inject.extensions,guice-multibindings
1263,org.eclipse.core,org.eclipse.core.runtime
1264,org.eclipse.core,org.eclipse.core.resources
1265,org.eclipse.emf,org.eclipse.emf.common
1266,org.eclipse.emf,org.eclipse.emf.ecore
1267,org.eclipse.emf,org.eclipse.emf.ecore.change
1268,org.eclipse.emf,org.eclipse.emf.edit
1269,org.eclipse,org.eclipse.emf.transaction
1270,org.eclipse,org.eclipse.emf.validation
1271,org.eclipse.emf,org.eclipse.emf.ecore.xmi
1272,org.eclipse.emfcloud,emfjson-jackson
1273,org.eclipse.jetty.websocket,websocket-server
1274,org.eclipse.emfcloud.modelserver,org.eclipse.emfcloud.modelserver.tests
1275,org.eclipse.emfcloud.modelserver,org.eclipse.emfcloud.modelserver.common
1276,org.eclipse.emfcloud.modelserver,org.eclipse.emfcloud.modelserver.edit
1277,org.eclipse.emfcloud.modelserver,org.eclipse.emfcloud.modelserver.client
1278,com.github.gmazzo,okhttp-mock
1279,org.eclipse.emfcloud.modelserver,org.eclipse.emfcloud.modelserver.emf
1280,org.eclipse.emfcloud.modelserver,org.eclipse.emfcloud.modelserver.lib
1281,org.jetbrains.kotlin,kotlin-stdlib
1282,org.jetbrains.kotlin,kotlin-stdlib-common
1283,com.squareup.okio,okio
1284,org.eclipse.jetty.websocket,websocket-api
1285,org.eclipse.jetty.websocket,websocket-servlet
1286,io.javalin,javalin
1287,com.github.java-json-tools,json-patch
1288,org.eclipse.emfcloud.modelserver,org.eclipse.emfcloud.modelserver.coffee.model
1289,org.eclipse.jetty,jetty-util-ajax
1290,no.paneon.api,apicore
1291,net.sourceforge.plantuml,plantuml
1292,org.aspectj,aspectjtools
1293,com.sun,tools
1294,org.instancio,instancio-junit
1295,net.datafaker,datafaker
1296,javax.servlet.jsp,javax.servlet.jsp-api
1297,com.google.cloud,spring-cloud-gcp-dependencies
1298,com.google.cloud,spring-cloud-gcp-starter
1299,com.google.cloud,spring-cloud-gcp-starter-sql-postgresql
1300,io.swagger.core.v3,swagger-annotations
1301,org.springdoc,springdoc-openapi-starter-common
1302,org.springdoc,springdoc-openapi-common
1303,org.apache.kafka,kafka-streams
1304,org.springframework.amqp,spring-rabbit-test
1305,org.eclipse.platform,org.eclipse.core.runtime
1306,com.github.veithen.cosmos,cosmos-equinox
1307,org.apache.felix,org.apache.felix.scr
1308,org.eclipse.platform,org.eclipse.osgi
1309,org.eclipse.platform,org.eclipse.equinox.common
1310,org.eclipse.platform,org.eclipse.equinox.registry
1311,org.eclipse.platform,org.eclipse.equinox.preferences
1312,org.eclipse.platform,org.eclipse.core.jobs
1313,org.eclipse.platform,org.eclipse.equinox.p2.core
1314,org.eclipse.platform,org.eclipse.equinox.p2.repository
1315,org.eclipse.platform,org.eclipse.equinox.p2.publisher
1316,org.eclipse.platform,org.eclipse.equinox.p2.publisher.eclipse
1317,org.eclipse.platform,org.eclipse.equinox.p2.metadata
1318,org.eclipse.platform,org.eclipse.equinox.p2.metadata.repository
1319,org.eclipse.platform,org.eclipse.equinox.p2.artifact.repository
1320,org.eclipse.platform,org.eclipse.equinox.security
1321,org.eclipse.platform,org.eclipse.equinox.p2.transport.ecf
1322,org.eclipse.ecf,org.eclipse.ecf
1323,org.eclipse.ecf,org.eclipse.ecf.filetransfer
1324,org.eclipse.ecf,org.eclipse.ecf.identity
1325,org.eclipse.ecf,org.eclipse.ecf.provider.filetransfer
1326,org.eclipse.platform,org.eclipse.equinox.p2.jarprocessor
1327,org.eclipse.platform,org.eclipse.core.net
1328,org.eclipse.platform,org.eclipse.osgi.compatibility.state
1329,org.apache.groovy,groovy
1330,org.apache.groovy,groovy-ant
1331,com.github.veithen.rbeans,rbeans
1332,${project.groupId},com.googlecode.xm4was.clmon
1333,${project.groupId},com.googlecode.xm4was.commons
1334,${project.groupId},com.googlecode.xm4was.commons.posix
1335,${project.groupId},com.googlecode.xm4was.ejbmon
1336,${project.groupId},com.googlecode.xm4was.ejbmon.was85
1337,${project.groupId},com.googlecode.xm4was.ibm-jre-extensions
1338,${project.groupId},com.googlecode.xm4was.jmx
1339,${project.groupId},com.googlecode.xm4was.jna
1340,${project.groupId},com.googlecode.xm4was.logging
1341,${project.groupId},com.googlecode.xm4was.pmi
1342,${project.groupId},com.googlecode.xm4was.threadmon
1343,${project.groupId},com.googlecode.xm4was.websvc
1344,${project.groupId},jmx-client-connector
1345,org.mdsplus,mdsobjects
1346,org.mdsplus,jscope
1347,org.mdsplus,devicebeans
1348,org.mdsplus,mdsplus-api
1349,org.mdsplus,javax-json
1350,org.springframework.boot,spring-boot-starter-jersey
1351,org.bouncycastle,bcpkix-jdk18on
1352,org.bouncycastle,bcprov-jdk18on
1353,com.c4-soft.springaddons,spring-addons-oauth2-test
1354,org.springframework.security,spring-security-web
1355,com.google.maps,google-maps-services
1356,com.dropbox.core,dropbox-core-sdk
1357,io.papermc.paper,paper-api
1358,com.cavetale.core,core
1359,com.winthier.sql,sql
1360,com.sk89q.worldedit,worldedit-bukkit
1361,com.cavetale.mytems,mytems
1362,com.winthier.shutdown,shutdown
1363,org.seleniumhq.selenium,selenium-chrome-driver
1364,org.openjfx,javafx-media
1365,com.SEGroup2,ProgettoSEGroup2
1366,org.apache.commons,commons-io
1367,jakarta.platform,jakarta.jakartaee-web-api
1368,org.jboss.resteasy,resteasy-core
1369,io.github.cdimascio,dotenv-java
1370,org.openjfx,javafx-graphics
1371,org.apache.tomcat.embed,tomcat-embed-core
1372,org.jacoco,jacoco-maven-plugin
1373,xemph,xemph-core
1374,org.apache.maven,maven-project
1375,net.sourceforge.jenesis4java,jenesis4java
1376,jalopy,jalopy
1377,com.fasterxml.jackson.dataformat,jackson-dataformat-yaml
1378,javax.activation,javax.activation-api
1379,com.google.cloud,spring-cloud-gcp-starter-data-firestore
1380,de.flapdoodle.embed,de.flapdoodle.embed.mongo
1381,blog.yrol,reactive-programming-using-reactor
1382,com.opencsv,opencsv
1383,nz.lae.stacksrc,stacksrc-core
1384,nz.lae.stacksrc,stacksrc-testng
1385,org.junit.platform,junit-platform-reporting
1386,nz.lae.stacksrc,stacksrc-junit5
1387,nz.lae.stacksrc,stacksrc-junit4
1388,org.apache.tomcat,tomcat-jasper
1389,org.apache.tomcat,tomcat-jasper-el
1390,org.apache.tomcat,tomcat-jsp-api
1391,${project.groupId},pipeline.web
1392,${project.groupId},geo-location.cloud
1393,${project.groupId},geo-location.web.examples.shared
1394,${project.groupId},pipeline.web.mvc
1395,${project.groupId},pipeline.cloudrequestengine
1396,${project.groupId},geo-location
1397,${project.groupId},device-detection
1398,${project.groupId},pipeline.engines
1399,${project.groupId},pipeline.common
1400,${project.groupId},geo-location.core
1401,${project.groupId},pipeline.engines.fiftyone
1402,com.github.tomakehurst,wiremock-standalone
1403,com.aliyun,aliyun-gateway-pop
1404,com.aliyun,darabonba-java-core
1405,com.aliyun,aliyun-gateway-sls
1406,com.aliyun,aliyun-gateway-oss
1407,com.aliyun,aliyun-gateway-eiam-dev
1408,com.aliyun,aliyun-gateway-eventbridge
1409,org.apache.tomcat,tomcat-catalina
1410,com.monkeylearn,monkeylearn-java
1411,com.baomidou,mybatis-plus-boot-starter-test
1412,com.github.joschi.jackson,jackson-datatype-threetenbp
1413,org.springframework.plugin,spring-plugin-core
1414,io.prometheus,simpleclient
1415,io.prometheus,simpleclient_httpserver
1416,org.apache.servicecomb,metrics-core
1417,org.apache.servicecomb,foundation-test-scaffolding
1418,org.apache.servicecomb,foundation-metrics
1419,org.apache.servicecomb,java-chassis-core
1420,org.apache.servicecomb,swagger-generator-jaxrs
1421,org.apache.servicecomb,common-rest
1422,org.apache.servicecomb,registry-service-center
1423,io.vertx,vertx-codegen
1424,org.jmockit,jmockit
1425,org.apache.servicecomb,foundation-config
1426,org.apache.servicecomb,foundation-ssl
1427,org.apache.servicecomb,foundation-vertx
1428,org.apache.servicecomb,config-kie-client
1429,com.alibaba.nacos,nacos-client
1430,org.apache.servicecomb,config-center-client
1431,org.apache.servicecomb,registry-lightweight
1432,org.apache.servicecomb,foundation-common
1433,org.apache.servicecomb,foundation-registry
1434,org.apache.servicecomb,registry-local
1435,org.apache.servicecomb,provider-jaxrs
1436,org.apache.servicecomb,provider-pojo
1437,org.apache.servicecomb,swagger-generator-core
1438,org.apache.servicecomb,service-center-client
1439,org.apache.servicecomb,transport-rest-client
1440,org.apache.servicecomb,common-protobuf
1441,org.apache.servicecomb,foundation-protobuf
1442,org.apache.servicecomb,swagger-generator-springmvc
1443,org.apache.servicecomb,transport-rest-vertx
1444,org.apache.servicecomb,handler-loadbalance
1445,org.apache.servicecomb,swagger-invocation-core
1446,org.springframework.data,spring-data-commons
1447,io.swagger.core.v3,swagger-core-jakarta
1448,org.apache.servicecomb,transport-highway
1449,org.apache.servicecomb,transport-rest-servlet
1450,org.apache.servicecomb,provider-springmvc
1451,org.apache.servicecomb,handler-fault-injection
1452,org.apache.servicecomb,handler-flowcontrol-qps
1453,org.apache.servicecomb,handler-governance
1454,org.apache.servicecomb,handler-publickey-auth
1455,org.apache.servicecomb,handler-router
1456,org.apache.servicecomb,swagger-invocation-validator
1457,org.apache.servicecomb,provider-rest-common
1458,org.apache.servicecomb,swagger-invocation-jaxrs
1459,org.apache.servicecomb,swagger-invocation-springmvc
1460,org.apache.servicecomb.demo,demo-schema
1461,org.apache.servicecomb.demo,all-client
1462,org.apache.servicecomb.demo,pojo-server
1463,org.apache.servicecomb.demo,jaxrs-server
1464,org.apache.servicecomb.demo,springmvc-server
1465,org.apache.servicecomb.demo,crossapp-server
1466,org.apache.servicecomb.demo,multiple-server
1467,org.apache.servicecomb.demo,multiple-client
1468,org.apache.servicecomb.demo,pojo-client
1469,org.apache.servicecomb.demo,jaxrs-client
1470,org.apache.servicecomb.demo,springmvc-client
1471,org.apache.servicecomb.demo,crossapp-client
1472,org.apache.servicecomb,solution-basic
1473,org.apache.servicecomb,java-chassis-spring-boot-starter-standalone
1474,org.apache.servicecomb,registry-nacos
1475,org.apache.servicecomb,edge-core
1476,org.apache.servicecomb,java-chassis-spring-boot-starter-servlet
1477,org.apache.servicecomb.demo,a-server
1478,org.apache.servicecomb.demo,a-client
1479,org.apache.servicecomb.demo,b-server
1480,org.apache.servicecomb.demo,b-client
1481,org.apache.servicecomb,registry-zero-config
1482,org.apache.servicecomb,swagger-generator-spring-data
1483,org.glassfish.jersey.core,jersey-common
1484,org.apache.servicecomb,metrics-prometheus
1485,org.apache.servicecomb,config-kie
1486,org.apache.servicecomb.demo,model
1487,org.apache.servicecomb,dashboard
1488,org.apache.servicecomb,darklaunch
1489,org.apache.servicecomb,config-cc
1490,org.apache.servicecomb,servicestage
1491,org.apache.servicecomb,dashboard-client
1492,com.esotericsoftware,kryo-shaded
1493,com.fasterxml,classmate
1494,com.fasterxml.jackson,jackson-bom
1495,com.github.seanyinx,unit-scaffolding
1496,com.google.guava,failureaccess
1497,com.google.inject.extensions,guice-assistedinject
1498,com.google.protobuf,protobuf-java
1499,com.squareup.okhttp3,mockwebserver
1500,io.github.swagger2markup,swagger2markup
1501,io.netty,netty-bom
1502,org.apache.maven,maven-model
1503,io.micrometer,micrometer-bom
1504,io.prometheus,simpleclient_bom
1505,io.protostuff,protostuff-parser
1506,io.vertx,vertx-core
1507,io.vertx,vertx-web
1508,io.zipkin.brave,brave
1509,io.zipkin.brave,brave-context-slf4j
1510,io.zipkin.brave,brave-instrumentation-jaxrs2
1511,io.zipkin.brave,brave-instrumentation-servlet
1512,io.zipkin.brave,brave-instrumentation-spring-web
1513,io.zipkin.brave,brave-instrumentation-spring-webmvc
1514,io.zipkin.brave,brave-spring-beans
1515,io.zipkin.reporter2,zipkin-reporter
1516,io.zipkin.reporter2,zipkin-sender-okhttp3
1517,io.zipkin.zipkin2,zipkin
1518,javax.resource,connector-api
1519,org.asciidoctor,asciidoctorj
1520,org.awaitility,awaitility
1521,org.hamcrest,hamcrest-all
1522,org.hibernate.validator,hibernate-validator-annotation-processor
1523,org.hdrhistogram,HdrHistogram
1524,org.mock-server,mockserver-netty
1525,io.github.resilience4j,resilience4j-bom
1526,org.java-websocket,Java-WebSocket
1527,org.apache.servicecomb,java-chassis-bom
1528,org.apache.servicecomb,config-clients-common
1529,org.apache.servicecomb,http-client-common
1530,org.apache.servicecomb,common-access-log
1531,org.apache.servicecomb,config-apollo
1532,org.apache.servicecomb,config-nacos
1533,org.apache.servicecomb,foundation-spi
1534,org.apache.servicecomb,servicecomb-governance
1535,org.apache.servicecomb,handler-tracing-zipkin
1536,org.apache.servicecomb,tracing-common
1537,org.apache.servicecomb,tracing-zipkin
1538,org.apache.servicecomb,transport-common
1539,io.netty,netty-codec
1540,io.netty,netty-codec-http2
1541,io.netty,netty-common
1542,io.netty,netty-codec-socks
1543,io.netty,netty-handler-proxy
1544,io.netty,netty-resolver
1545,com.fasterxml.jackson.dataformat,jackson-dataformat-protobuf
1546,io.netty,netty-tcnative-boringssl-static
1547,io.micrometer,micrometer-core
1548,io.github.resilience4j,resilience4j-all
1549,io.github.resilience4j,resilience4j-micrometer
1550,org.apache.servicecomb.demo,authentication
1551,org.apache.servicecomb.demo,business-1-0-0
1552,org.apache.servicecomb.demo,business-1-1-0
1553,org.apache.servicecomb.demo,business-2-0-0
1554,org.apache.servicecomb.demo,consumer
1555,org.apache.servicecomb.demo,edge-service
1556,org.apache.servicecomb.demo,demo-local-registry-client
1557,org.apache.servicecomb.demo,demo-local-registry-server
1558,org.apache.servicecomb.demo,demo-multi-registries-client
1559,org.apache.servicecomb.demo,demo-multi-registries-server
1560,org.apache.servicecomb.demo,demo-register-url-prefix-client
1561,org.apache.servicecomb.demo,demo-register-url-prefix-server
1562,org.apache.servicecomb.demo,demo-spring-boot-pojo-client
1563,org.apache.servicecomb.demo,demo-spring-boot-pojo-server
1564,org.apache.servicecomb.demo,demo-spring-boot-springmvc-client
1565,org.apache.servicecomb.demo,demo-spring-boot-springmvc-server
1566,org.apache.servicecomb.demo,demo-zeroconfig-registry-client
1567,org.apache.servicecomb.demo,demo-zeroconfig-registry-server
1568,org.apache.servicecomb.demo,demo-zeroconfig-registry-tests
1569,com.baomidou,mybatis-plus
1570,com.github.pagehelper,pagehelper
1571,org.codehaus.jackson,jackson-core-asl
1572,org.codehaus.jackson,jackson-mapper-asl
1573,javax.ws.rs,jsr311-api
1574,com.sun.jersey,jersey-servlet
1575,org.springframework.security.oauth.boot,spring-security-oauth2-autoconfigure
1576,org.springframework.session,spring-session-data-redis
1577,org.springframework.session,spring-session-jdbc
1578,org.springframework.cloud,spring-cloud-aws-context
1579,org.primefaces,primefaces
1580,org.springframework.cloud,spring-cloud-starter-turbine-stream
1581,org.springframework.cloud,spring-cloud-starter-stream-rabbit
1582,org.springframework.cloud,spring-cloud-starter-hystrix-dashboard
1583,org.springframework.cloud,spring-cloud-starter-parent
1584,org.springframework.security.oauth,spring-security-oauth2
1585,org.springframework.cloud,spring-cloud-starter-feign
1586,org.springframework.cloud,spring-cloud-starter-eureka
1587,org.springframework.cloud,spring-cloud-starter-bus-amqp
1588,org.springframework.cloud,spring-cloud-netflix-hystrix-stream
1589,org.springframework.cloud,spring-cloud-sleuth-zipkin
1590,org.springframework.cloud,spring-cloud-starter-eureka-server
1591,org.springframework.cloud,spring-cloud-starter-zuul
1592,org.springframework.cloud,spring-cloud-starter
1593,io.zipkin.java,zipkin-server
1594,io.zipkin.java,zipkin-autoconfigure-ui
1595,org.telegram,telegrambots
1596,com.vdurmont,emoji-java
1597,org.example,tg_commons
1598,org.eclipse.persistence,jakarta.persistence
1599,cn.hutool,hutool-bom
1600,top.hugo,hugo-common
1601,org.apache.velocity.tools,velocity-tools-generic
1602,org.redisson,redisson-spring-boot-starter
1603,org.redisson,redisson-spring-data-27
1604,com.baomidou,lock4j-redisson-spring-boot-starter
1605,org.springdoc,springdoc-openapi-webmvc-core
1606,org.springdoc,springdoc-openapi-javadoc
1607,p6spy,p6spy
1608,com.baomidou,dynamic-datasource-spring-boot-starter
1609,top.hugo,hugo-satoken
1610,org.elasticsearch.client,elasticsearch-rest-client
1611,cn.easy-es,easy-es-boot-starter
1612,top.hugo,hugo-framework
1613,top.hugo,hugo-swagger
1614,top.hugo,hugo-db
1615,top.hugo,hugo-redis
1616,top.hugo,hugo-oss
1617,top.hugo,hugo-es
1618,top.hugo,hugo-xxl-job
1619,cn.dev33,sa-token-spring-boot-starter
1620,cn.hutool,hutool-http
1621,cn.hutool,hutool-captcha
1622,cn.hutool,hutool-jwt
1623,cn.hutool,hutool-extra
1624,org.springframework.boot,spring-boot-starter-undertow
1625,top.hugo,hugo-easyexecl
1626,top.hugo,hugo-generator
1627,io.jsonwebtoken,jjwt-gson
1628,org.eclipse.persistence,eclipselink
1629,org.adamalang,common
1630,org.adamalang,core
1631,org.adamalang,web
1632,org.adamalang,data-mysql
1633,org.adamalang,saasclient
1634,org.adamalang,net
1635,com.google.auth,google-auth-library-oauth2-http
1636,org.adamalang,system
1637,org.adamalang,apikit
1638,org.adamalang,clikit
1639,org.adamalang,lsp
1640,org.jline,jline-reader
1641,at.favre.lib,hkdf
1642,org.adamalang,errors
1643,com.helger,ph-css
1644,org.commonmark,commonmark
1645,org.commonmark,commonmark-ext-gfm-tables
1646,org.commonmark,commonmark-ext-gfm-strikethrough
1647,org.commonmark,commonmark-ext-ins
1648,io.netty,netty-transport-classes-epoll
1649,io.netty,netty-resolver-dns
1650,com.lambdaworks,scrypt
1651,org.adamalang,saas
1652,org.adamalang,overlord
1653,org.adamalang,services
1654,org.adamalang,data-caravan
1655,io.prometheus,simpleclient_hotspot
1656,asm,asm-all
1657,org.flywaydb.flyway-test-extensions,flyway-spring-test
1658,cn.iosd,simple-dependencies
1659,io.grpc,grpc-bom
1660,com.github.xiaoymin,knife4j-openapi3-jakarta-spring-boot-starter
1661,com.github.xiaoymin,knife4j-gateway-spring-boot-starter
1662,com.amazonaws,aws-java-sdk-s3
1663,com.corundumstudio.socketio,netty-socketio
1664,com.baomidou,dynamic-datasource-spring-boot3-starter
1665,org.apache.skywalking,apm-toolkit-logback-1.x
1666,cn.iosd,simple-starter-web
1667,cn.iosd,simple-starter-redisson
1668,cn.iosd,simple-starter-s3
1669,cn.iosd,simple-starter-socket
1670,cn.iosd,simple-starter-grpc
1671,cn.iosd,simple-starter-datasource
1672,cn.iosd,simple-starter-freemarker
1673,cn.iosd,simple-starter-cloud
1674,cn.iosd,simple-starter-encrypt
1675,cn.iosd,simple-starter-dict
1676,cn.iosd,simple-starter-email
1677,cn.iosd,simple-starter-gateway
1678,cn.iosd,simple-starter-package
1679,cn.iosd,simple-base-param-api
1680,cn.iosd,simple-base-param-service
1681,cn.iosd,simple-base-generator-api
1682,cn.iosd,simple-base-generator-service
1683,cn.iosd,simple-base-s3-api
1684,cn.iosd,simple-base-s3-service
1685,cn.iosd,simple-base-dict-api
1686,cn.iosd,simple-base-dict-service
1687,cn.iosd,simple-utils-jackson
1688,io.grpc,grpc-protobuf
1689,io.grpc,grpc-stub
1690,io.grpc,grpc-netty-shaded
1691,com.alibaba.cloud,spring-cloud-starter-alibaba-sentinel
1692,org.springframework.cloud,spring-cloud-loadbalancer
1693,cn.iosd,simple-demo-grpc-proto
1694,javax.mail,mail
1695,com.markus,spring-ioc-overview
1696,net.sf.json-lib,json-lib
1697,com.mchange,c3p0
1698,io.dapr,dapr-sdk
1699,io.dapr,dapr-sdk-actors
1700,io.quarkiverse.dapr,quarkus-dapr
1701,io.quarkus,quarkus-vertx-http
1702,io.quarkus,quarkus-grpc
1703,io.quarkus,quarkus-arc-deployment
1704,io.quarkus,quarkus-vertx-http-deployment
1705,io.quarkus,quarkus-grpc-deployment
1706,io.quarkus,quarkus-resteasy-reactive-jackson-deployment
1707,io.quarkus,quarkus-junit5-internal
1708,com.google.protobuf,protobuf-java-util
1709,org.openjdk.jol,jol-core
1710,org.apache.maven.plugins,maven-antrun-plugin
1711,org.apache.maven.plugins,maven-assembly-plugin
1712,org.apache.maven.plugins,maven-surefire-plugin
1713,org.apache.maven.plugins,maven-site-plugin
1714,org.apache.maven.plugins,maven-resources-plugin
1715,org.apache.maven.plugins,maven-release-plugin
1716,com.goldmansachs,gs-collections-api
1717,com.goldmansachs,gs-collections
1718,com.goldmansachs,gs-collections-testutils
1719,com.goldmansachs,gs-collections-forkjoin
1720,com.okta.spring,okta-spring-boot-starter
1721,com.sun.hotspot.igv,Data
1722,com.sun.hotspot.igv,Difference
1723,com.sun.hotspot.igv,Filter
1724,com.sun.hotspot.igv,Graph
1725,com.sun.hotspot.igv,HierarchicalLayout
1726,com.sun.hotspot.igv,Layout
1727,com.sun.hotspot.igv,SelectionCoordinator
1728,com.sun.hotspot.igv,BatikSVGProxy
1729,com.sun.hotspot.igv,Settings
1730,com.sun.hotspot.igv,Util
1731,org.netbeans.api,org-openide-util
1732,org.netbeans.api,org-openide-util-lookup
1733,org.netbeans.api,org-openide-windows
1734,org.netbeans.api,org-openide-nodes
1735,org.netbeans.api,org-openide-dialogs
1736,org.netbeans.api,org-netbeans-spi-quicksearch
1737,org.netbeans.api,org-openide-loaders
1738,org.netbeans.api,org-openide-util-ui
1739,org.netbeans.api,org-openide-awt
1740,org.netbeans.api,org-openide-actions
1741,org.netbeans.api,org-netbeans-api-visual
1742,net.java.dev.swing-layout,swing-layout
1743,org.netbeans.api,org-openide-filesystems
1744,org.openjdk.nashorn,nashorn-core
1745,org.netbeans.api,org-openide-explorer
1746,org.netbeans.cluster,platform
1747,${project.groupId},branding
1748,org.netbeans.api,org-netbeans-modules-nbjunit
1749,${project.groupId},Data
1750,${project.groupId},Settings
1751,${project.groupId},Util
1752,${project.groupId},Layout
1753,${project.groupId},Difference
1754,${project.groupId},NetworkConnection
1755,${project.groupId},Coordinator
1756,${project.groupId},SelectionCoordinator
1757,${project.groupId},Graph
1758,${project.groupId},HierarchicalLayout
1759,${project.groupId},ControlFlow
1760,${project.groupId},Filter
1761,${project.groupId},Bytecodes
1762,${project.groupId},ServerCompiler
1763,${project.groupId},FilterWindow
1764,${project.groupId},Graal
1765,${project.groupId},BatikSVGProxy
1766,${project.groupId},View
1767,org.netbeans.api,org-netbeans-modules-options-api
1768,com.sun.hotspot.igv,NetworkConnection
1769,org.netbeans.api,org-netbeans-api-progress
1770,org.netbeans.api,org-netbeans-api-progress-nb
1771,com.vaadin,vaadin-core
1772,com.xdev-software,vaadin-maps-leaflet-flow
1773,com.vaadin,vaadin-spring-boot-starter
1774,jakarta.xml.soap,jakarta.xml.soap-api
1775,jakarta.xml.ws,jakarta.xml.ws-api
1776,com.sun.xml.ws,jaxws-rt
1777,com.sun.xml.messaging.saaj,saaj-impl
1778,uk.org.webcompere,system-stubs-core
1779,io.quarkus.platform,quarkus-bom
1780,com.azure,azure-storage-blob
1781,it.pagopa.selfcare,onboarding-sdk-azure-storage
1782,it.pagopa.selfcare,onboarding-sdk-common
1783,io.quarkus,quarkus-junit5-mockito
1784,com.microsoft.azure,azure-storage
1785,it.pagopa.selfcare,onboarding-ms
1786,it.pagopa.selfcare,onboarding-functions
1787,it.pagopa.selfcare,onboarding-sdk-product
1788,it.pagopa.selfcare,onboarding-sdk-crypto
1789,io.quarkus,quarkus-azure-functions
1790,com.microsoft.azure.functions,azure-functions-java-library
1791,com.microsoft,durabletask-azure-functions
1792,io.quarkus,quarkus-mongodb-panache
1793,io.quarkus,quarkus-mailer
1794,io.quarkus,quarkus-rest-client-jackson
1795,com.openhtmltopdf,openhtmltopdf-core
1796,com.openhtmltopdf,openhtmltopdf-pdfbox
1797,com.openhtmltopdf,openhtmltopdf-svg-support
1798,com.openhtmltopdf,openhtmltopdf-slf4j
1799,org.digidoc4j.dss,dss-document
1800,io.quarkiverse.openapi.generator,quarkus-openapi-generator
1801,io.quarkus,quarkus-jacoco
1802,io.quarkus,quarkus-test-mongodb
1803,io.quarkus,quarkus-hibernate-validator
1804,io.quarkus,quarkus-rest-client-reactive-jackson
1805,io.quarkus,quarkus-smallrye-jwt
1806,io.quarkus,quarkus-test-security
1807,io.quarkus,quarkus-smallrye-context-propagation
1808,io.quarkus,quarkus-panache-mock
1809,io.quarkus,quarkus-test-hibernate-reactive-panache
1810,io.quarkus,quarkus-test-security-jwt
1811,eu.europa.ec.joinup.sd-dss,dss-test
1812,eu.europa.ec.joinup.sd-dss,dss-utils
1813,eu.europa.ec.joinup.sd-dss,dss-model
1814,eu.europa.ec.joinup.sd-dss,dss-service
1815,eu.europa.ec.joinup.sd-dss,dss-tsl-validation
1816,eu.europa.ec.joinup.sd-dss,dss-utils-google-guava
1817,eu.europa.ec.joinup.sd-dss,dss-pades
1818,eu.europa.ec.joinup.sd-dss,dss-pades-pdfbox
1819,eu.europa.ec.joinup.sd-dss,dss-cades
1820,eu.europa.ec.joinup.sd-dss,dss-utils-apache-commons
1821,eu.europa.ec.joinup.sd-dss,dss-crl-parser-stream
1822,org.apache.commons,commons-dbcp2
1823,org.springframework.shell,spring-shell-starter
1824,org.springframework.shell,spring-shell-dependencies
1825,com.github.sarxos,webcam-capture
1826,com.twilio.sdk,twilio
1827,uk.org.thehickses,channel
1828,org.keycloak,keycloak-server-spi
1829,org.keycloak,keycloak-server-spi-private
1830,org.keycloak,keycloak-services
1831,io.fabric8,kubernetes-client
1832,com.jfoenix,jfoenix
1833,net.sf.jasperreports,jasperreports
1834,com.google.api-client,google-api-client
1835,com.google.oauth-client,google-oauth-client-jetty
1836,com.google.apis,google-api-services-gmail
1837,com.google.zxing,javase
1838,com.fazecast,jSerialComm
1839,com.aventstack,extentreports
1840,org.javatuples,javatuples
1841,org.jboss.windup,windup-bom
1842,javax.transaction,javax.transaction-api
1843,commons-collections,commons-collections
1844,com.google.code.findbugs,findbugs
1845,org.jboss.windup,tattletale-eap7
1846,org.jboss.windup.graph,windup-graph
1847,org.jboss.windup.config,windup-config
1848,org.jboss.windup.utils,windup-utils
1849,org.jboss.windup.reporting,windup-reporting
1850,org.jboss.windup.exec,windup-exec
1851,org.jboss.forge.furnace.container,cdi
1852,org.jboss.windup,windup-test-harness
1853,org.jboss.windup.rules.apps,windup-rules-tattletale
1854,org.jboss.windup.reporting,windup-reporting-data
1855,org.jboss.windup.reporting,pf-windup-ui
1856,org.jboss.windup.exec,windup-exec-api
1857,org.jboss.windup.rules.apps,windup-rules-java
1858,org.jboss.windup.rules.apps,windup-rules-java-archives
1859,org.jboss.windup.rules.apps,windup-rules-java-diva
1860,org.jboss.windup.rules.apps,windup-rules-java-ee
1861,org.jboss.windup.config,windup-config-xml
1862,org.jboss.windup.rules.apps,windup-rules-base
1863,org.jooq,joox
1864,org.jboss.windup.config,windup-config-groovy
1865,org.jboss.windup.rules.apps,windup-rules-java-project
1866,org.jboss.windup,windup-module-spec
1867,org.jboss.windup.tests,test-util
1868,org.apache.tomcat,tomcat-servlet-api
1869,it.unimi.dsi,fastutil
1870,org.jboss.forge.addon,ui
1871,org.jboss.forge.addon,resources
1872,org.jboss.forge.addon,dependencies
1873,org.jboss.forge.addon,addon-manager-spi
1874,org.jboss.windup.ui,windup-ui
1875,org.jboss.forge.addon,maven
1876,org.jboss.forge.addon,addon-manager
1877,org.jboss.forge.addon,ui-test-harness
1878,org.bitbucket.mstrobel,procyon-core
1879,org.bitbucket.mstrobel,procyon-compilertools
